gene_name,tumor_samples_count,normal_samples_count,avg(tumor),avg(normal),avg(tumor)/avg(normal),avg(tumor)=0_count,avg(normal)=0_count
TDRD9,497,52,3.14400482897,3.45084423077,0.9110828014027776,8,0
CD28,497,52,4.99142917505,4.44066153846,1.1240282853846086,0,0
SUZ12,497,52,9.63726760563,9.757,0.9877285646852312,0,0
MRPS9,497,52,9.48348792757,9.20639615385,1.0300977460766207,0,0
BMP6,497,52,7.23247826962,6.42709807692,1.1253100828796125,0,0
MRPS7,497,52,10.2979297787,10.0746711538,1.022160388306138,0,0
C9orf27,497,52,0.00139557344064,0.0,n/a,496,52
C9orf24,497,52,3.1847,4.45935,0.714162377925034,6,0
C9orf25,497,52,8.69934849095,8.53883461538,1.01879810100454,0,0
CD27,497,52,5.59151026157,5.25980961538,1.0630632419117598,0,0
C9orf23,497,52,9.55698531187,9.18450192308,1.0405556438350134,0,0
IFI30,497,52,9.93398410463,9.19201346154,1.0807190553183896,0,0
C9orf21,497,52,7.30659356137,6.90619423077,1.0579768418349829,0,0
PLA2R1,497,52,7.25314185111,7.25921346154,0.99916359940867,0,0
ABHD8,497,52,8.27366841046,8.55468269231,0.9671508234785142,0,0
SNORA63,497,52,0.690605432596,0.281117307692,2.4566450150819747,188,33
MYLIP,497,52,9.51060201207,9.41941346154,1.0096809160046236,0,0
OTUD1,497,52,8.29995754527,8.53918461538,0.9719847876714152,0,0
ABHD2,497,52,13.5146712274,12.6442692308,1.0688376671446438,0,0
ABHD3,497,52,8.52818792757,8.29721538462,1.0278373565399155,0,0
ABHD1,497,52,5.41663682093,5.03300192308,1.0762238726930773,0,0
ABHD6,497,52,7.23304466801,8.23008269231,0.8788544342049522,0,0
PA2G4,497,52,11.5866760563,11.2611038462,1.0289112163986818,0,0
ABHD4,497,52,9.70921006036,10.2203980769,0.9499835512556862,0,0
ABHD5,497,52,8.85777726358,9.01724038462,0.9823157513571493,0,0
TWF1,497,52,10.8647126761,11.205525,0.9695853318837214,0,0
NKIRAS2,497,52,9.8926195171,9.79567307692,1.0098968635864267,0,0
NKIRAS1,497,52,7.62639215292,8.09240576923,0.9424134639806179,0,0
HEMK1,497,52,9.33845171026,9.01295384615,1.0361144492320489,0,0
MBTPS2,497,52,9.25376458753,9.33428653846,0.9913735291278448,0,0
WDR43,497,52,9.66995211268,9.48350192308,1.0196604789150123,0,0
TRIM45,497,52,7.08425331992,7.20701346154,0.9829665724541687,0,0
MBTPS1,497,52,11.501137827,11.6997980769,0.9830201984123855,0,0
EIF4G3,497,52,10.5068352113,10.6030730769,0.9909235874394824,0,0
EIF4G2,497,52,13.8985973843,14.2251134615,0.9770465045417418,0,0
EIF4G1,497,52,13.3299595573,12.934275,1.0305919394279204,0,0
SERHL2,497,52,7.44361871227,6.92559807692,1.0747979639587624,0,0
WDR59,497,52,9.38170321932,9.50565384615,0.9869603260497326,0,0
FAT3,497,52,5.82956156942,8.10028076923,0.7196740132219015,1,0
DR1,497,52,9.75377726358,10.0031019231,0.9750752655113663,0,0
FAT1,497,52,12.0323082495,11.9365230769,1.008024545502625,0,0
GRB2,497,52,11.4398394366,11.4427211538,0.999748161544121,0,0
ULBP2,497,52,3.00841267606,2.14350961538,1.4034985681725205,9,0
ULBP3,497,52,3.35512394366,3.70731730769,0.9050004801856129,6,0
GRB7,497,52,8.54285593561,8.41942307692,1.0146604889150805,0,0
FAT4,497,52,7.31237726358,8.69308846154,0.8411713852831747,0,0
PSG6,497,52,0.0121571428571,0.0232019230769,0.5239713456870522,486,50
PSG7,497,52,0.0211503018109,0.0159692307692,1.3244408648422326,481,50
PSG4,497,52,1.25524104628,1.57637115385,0.7962852169776329,212,18
PSG5,497,52,0.250320724346,0.649655769231,0.38531286290656824,348,24
PSG2,497,52,0.0117014084507,0.0261826923077,0.44691387398943794,490,50
PSG3,497,52,0.0434319919517,0.0401461538462,1.0818468966703076,467,49
PSG1,497,52,0.078060362173,0.165423076923,0.47188314729109376,449,42
HOXC9,497,52,2.1565084507,1.46801153846,1.4689996598829358,47,4
HOXC8,497,52,1.58737645875,1.47126538462,1.0789191911610725,75,11
PPP2CB,497,52,10.6591410463,11.1200807692,0.958548887142212,0,0
HOXC5,497,52,4.58035915493,1.90364807692,2.4060955438428246,3,7
HOXC4,497,52,6.33907062374,3.25128846154,1.949710306769551,2,0
HOXC6,497,52,7.79770342052,3.97617884615,1.9611047999176017,0,0
CD151,497,52,13.0598468813,12.9430326923,1.0090252564261433,0,0
TGOLN2,497,52,12.4467738431,12.7996711538,0.9724291892700881,0,0
SSU72,497,52,11.6724277666,11.3293346154,1.030283610014403,0,0
HCST,497,52,5.86192193159,5.77733076923,1.0146419108992841,0,0
SRPX,497,52,6.89216358149,8.12734807692,0.8480212138395616,0,0
FAM200A,497,52,7.79300865191,7.95878076923,0.9791711667746663,0,0
FAM200B,497,52,8.74369738431,8.75084423077,0.999183296345481,0,0
C5orf62,497,52,8.64352434608,9.12173846154,0.9475742351659852,0,0
UROC1,497,52,0.38103138833,0.317723076923,1.199256258059689,290,30
C5orf60,497,52,0.539040241449,0.235323076923,2.290639101344469,190,35
OR4F5,497,52,0.0319595573441,0.0,n/a,475,52
SNORA41,497,52,0.0306356136821,0.00994423076923,3.080742431771056,469,51
SLC25A32,497,52,8.75591368209,8.70868269231,1.0054234367531365,0,0
CSTL1,497,52,0.40530583501,0.182982692308,2.214995472514544,283,40
HTRA1,497,52,9.98845653924,10.5127,0.9501323674446535,0,0
LSM4,497,52,10.6485317907,10.3686192308,1.026996126846339,0,0
COL27A1,497,52,6.56910885312,7.94361538462,0.8269671346174796,0,0
RBMX2,497,52,8.69379778672,8.59295192308,1.0117358812834238,0,0
ZSCAN5B,497,52,1.35540603622,1.24020192308,1.0928914163062744,27,3
LSM6,497,52,7.8107750503,7.99460384615,0.977005890549477,0,0
NEURL1B,497,52,9.24258249497,10.4250115385,0.8865776753215743,0,0
LSM7,497,52,9.4661694165,8.81182884615,1.0742570676041616,0,0
PTPN23,497,52,10.614117505,10.4646365385,1.0142843916288198,0,0
MFSD5,497,52,9.66919778672,9.54950576923,1.0125338441990588,0,0
SELT,497,52,11.2249903421,11.3409538462,0.9897748015136432,0,0
MFSD4,497,52,7.06014708249,7.14779230769,0.987738140474085,0,0
GATSL1,497,52,3.65695331992,4.11293653846,0.889134389923608,4,0
POLR2D,497,52,8.851338833,8.62119615385,1.0266949823487268,0,0
GATSL3,497,52,8.53806539235,8.65671346154,0.9862940976721146,0,0
GATSL2,497,52,0.758637826962,1.13554423077,0.6680830269798128,268,26
POLR2A,497,52,11.9549325956,12.1846326923,0.9811483774246833,0,0
MFSD7,497,52,6.08458631791,6.18205192308,0.9842341011718696,0,0
POLR2C,497,52,10.3734929577,10.6323153846,0.9756570024960497,0,0
POLR2B,497,52,10.7887420523,10.8977384615,0.9899982542608029,0,0
NDUFB5,497,52,10.2396708249,10.1258192308,1.0112436921483356,0,0
POLR2L,497,52,10.9252094567,10.6013846154,1.0305455233541754,0,0
AKR7A2,497,52,10.2056742455,10.1682942308,1.0036761342517506,0,0
AKR7A3,497,52,3.73999778672,3.24171153846,1.153710853771789,0,0
POLR2I,497,52,9.24318993964,8.85084423077,1.044328619806079,0,0
LOC642597,497,52,0.517760160966,0.714584615385,0.72456102443112,210,19
F11R,497,52,11.5230814889,11.9114038462,0.9673991107819222,0,0
POLR2J,497,52,10.2326676056,10.0882173077,1.0143187139546799,0,0
GOLGA8F,497,52,0.0117044265594,0.00223269230769,5.2422926880837135,483,51
TLK1,497,52,10.9068935614,10.6288384615,1.0261604408455276,0,0
SERHL,497,52,9.08329879276,8.10483846154,1.1207254574981802,0,0
FAM47C,497,52,0.305072434608,0.260605769231,1.1706280928013568,332,36
CCL3L3,497,52,1.35871589537,1.27770769231,1.0634012016615715,166,18
FAM47A,497,52,0.0133486921529,0.0246307692308,0.541951898775539,486,50
USP53,497,52,9.01694486922,9.59719230769,0.939539875843486,0,0
FAM47E,497,52,7.32822535211,6.66065769231,1.1002254868278172,0,0
USP51,497,52,5.25229496982,6.0284,0.8712585378904707,2,0
GTF3A,497,52,10.7475032193,10.5002403846,1.023548302290564,0,0
LOC338799,497,52,8.89588551308,7.74963076923,1.14791088478677,0,0
CCNJ,497,52,7.48543863179,7.20469230769,1.038967149755818,0,0
PPP1R2P3,497,52,5.6162305835,6.15861538462,0.9119307235081946,0,0
BATF2,497,52,5.31721468813,6.22480192308,0.8541982144711313,0,0
ASCC2,497,52,10.6718012072,10.5700692308,1.0096245326547237,0,0
ASCC1,497,52,8.45138651911,8.83768269231,0.9562898797521622,0,0
VPS72,497,52,9.94804245473,9.76969807692,1.0182548504980478,0,0
SLFN13,497,52,5.79218511066,6.95313269231,0.8330324426386867,0,0
DSCAML1,497,52,2.28048913481,3.45939615385,0.6592159537072408,14,0
RASSF9,497,52,4.71989919517,5.28717307692,0.8927075256476791,1,0
GAMT,497,52,9.84383239437,9.75213269231,1.009403040847756,0,0
CCDC109A,497,52,8.49506237425,8.43233076923,1.0074394146448344,0,0
VBP1,497,52,9.9112722334,9.76219615385,1.0152707523189353,0,0
CCDC109B,497,52,5.82083843058,5.96796923077,0.9753465886809264,0,0
FAM120B,497,52,9.58566217304,9.82954423077,0.9751888742748027,1,0
FAM120C,497,52,7.86142112676,8.12099423077,0.9680367826115202,0,0
FAM120A,497,52,12.1924187123,12.11495,1.0063944723068308,0,0
MAPK14,497,52,9.70196720322,10.1310519231,0.9576465777576151,1,0
MAPK15,497,52,3.61395251509,3.34984230769,1.078842579184027,1,0
PEA15,497,52,11.9790096579,12.2423903846,0.9784861682732583,0,0
MAPK10,497,52,9.10013038229,9.51506153846,0.9563921731361851,0,0
MAPK11,497,52,8.24452173038,7.83061153846,1.0528579651650138,0,0
MAPK12,497,52,8.50383843058,7.60897115385,1.1176068693971868,0,0
MAPK13,497,52,9.34931267606,9.75710384615,0.9582057159042889,1,0
OR4F21,497,52,0.0208696177062,0.0183923076923,1.1346927234675301,479,50
TCEB3C,497,52,0.0787810865191,0.0545576923077,1.4439959460676643,439,46
HPGD,497,52,8.76409356137,8.764,1.0000106756467606,0,0
FABP5L3,497,52,0.930749496982,0.761630769231,1.2220481821157623,107,7
FZD1,497,52,9.80489919517,10.6231173077,0.9229775885154915,0,0
FZD2,497,52,5.57216820926,6.10862115385,0.9121810092523326,0,0
FZD3,497,52,7.32279557344,7.87843461538,0.9294734209180402,0,0
FZD4,497,52,10.8881555332,10.6613788462,1.0212708590809683,0,0
FZD5,497,52,10.028060161,9.75735769231,1.0277434196013449,0,0
FZD6,497,52,9.45025995976,9.59305192308,0.9851150640626813,0,0
FZD7,497,52,9.19510040241,10.2365211538,0.898264191928097,0,0
CACNB3,497,52,8.4534277666,8.08819038462,1.0451568725037597,0,0
CACNB2,497,52,7.18962595573,7.64420769231,0.9405325241187877,0,0
CACNB1,497,52,6.52446257545,7.29641153846,0.8942015593638525,0,0
CYP2B6,497,52,0.24680804829,0.226678846154,1.0888005320189016,362,35
SNORD114-6,497,52,0.0,0.0,n/a,497,52
SNORD114-5,497,52,0.0,0.0,n/a,497,52
CACNB4,497,52,6.29224547284,7.28966346154,0.8631736576092998,0,0
C10orf72,497,52,8.53821488934,9.61827692308,0.8877073261272466,0,0
RASSF1,497,52,9.21532354125,9.07900961538,1.0150141845462841,0,0
C10orf71,497,52,0.771213078471,1.32945,0.5800993482047652,270,19
C10orf76,497,52,9.43634265594,9.69114807692,0.9737074060818226,0,0
SPAG16,497,52,8.88150120724,8.86464423077,1.001901596503526,0,0
OR10W1,497,52,0.0131822937626,0.00779615384615,1.6908714248986767,487,51
C10orf75,497,52,7.89617565392,7.56262115385,1.0441056735874903,0,0
C10orf78,497,52,6.69125734406,6.730425,0.9941805077783922,0,0
C10orf79,497,52,5.44015895372,4.69318076923,1.1591624574507913,0,0
PTPMT1,497,52,10.0208024145,9.78136153846,1.0244792992349656,0,0
ASH1L,497,52,10.7670404427,11.1815403846,0.9629299785448385,0,0
RASSF2,497,52,8.50820261569,8.75663461538,0.971629283326042,0,0
HIST1H1T,497,52,0.917994567404,0.551101923077,1.6657437199258196,144,20
RASSF5,497,52,8.04101146881,9.24892884615,0.8693992139594328,0,0
WDR8,497,52,8.60673983903,8.34275961538,1.0316418350545293,0,0
CLEC4M,497,52,0.467136820926,1.08078076923,0.43222162553653826,277,10
ATP12A,497,52,2.88307002012,4.07334615385,0.7077891029217976,63,4
CTRB2,497,52,0.96773501006,0.721392307692,1.3414822971374485,165,16
OR8B3,497,52,0.00888189134809,0.0,n/a,490,52
AMFR,497,52,11.1854710262,11.5362230769,0.9695955904781548,0,0
CEACAM22P,497,52,2.81595331992,2.49846923077,1.1270714424818187,41,8
USO1,497,52,11.1017539235,11.2506230769,0.9867679192197645,0,0
PLCD3,497,52,8.29151991952,9.32949038462,0.8887430693095597,0,0
OR8B4,497,52,0.00399134808853,0.0,n/a,494,52
PLCD1,497,52,8.4039472837,9.16217307692,0.9172438910665615,0,0
HIST1H1D,497,52,2.06133158954,1.763725,1.1687375240115232,22,1
HIST1H1E,497,52,4.36180482897,2.99610384615,1.4558256498930011,1,0
NCR2,497,52,0.0482132796781,0.0264884615385,1.8201615676343528,456,49
RASSF6,497,52,7.81124949698,8.32677884615,0.9380877817584793,0,0
HIST1H1A,497,52,0.0491523138833,0.090625,0.5423703600915841,453,43
HIST1H1B,497,52,0.727792555332,0.212223076923,3.429375192763745,168,38
HIST1H1C,497,52,11.4427722334,10.612,1.078286113211497,0,0
FOXB2,497,52,1.97075372233,0.338413461538,5.823508655284456,164,37
ZNF599,497,52,7.20231851107,6.97590961538,1.0324558241383262,0,0
ANKZF1,497,52,9.74023199195,9.02891923077,1.0787816064140245,0,0
ITFG3,497,52,11.3950301811,11.1667192308,1.0204456605023424,0,0
B3GALNT2,497,52,10.0101780684,9.98511153846,1.0025103905802524,0,0
B3GALNT1,497,52,8.14413641851,8.74079807692,0.9317383088865443,0,0
TACC1,497,52,11.1403225352,12.2793807692,0.9072381372134244,0,0
TACC2,497,52,11.1341706237,11.2821903846,0.9868802284107198,0,0
TACC3,497,52,7.7380472837,6.97144038462,1.1099639180417549,0,0
JDP2,497,52,7.87584225352,8.71992692308,0.9032004881460689,0,0
PICK1,497,52,10.2218066398,9.81511346154,1.0414354026465658,0,0
VMO1,497,52,4.35840181087,4.79028653846,0.9098415670693778,0,0
SLC1A2,497,52,4.90675150905,4.79890192308,1.0224738049883404,0,0
NHP2,497,52,10.717671831,10.190325,1.0517497558699958,0,0
MRTO4,497,52,9.85540301811,9.38841923077,1.0497404063304872,0,0
KIF20B,497,52,6.5787416499,6.82912307692,0.9633362257198487,0,0
TMEM233,497,52,2.2004804829,2.46288846154,0.8934551918452848,11,0
KIF20A,497,52,5.74285995976,3.86418269231,1.4861771342205645,0,0
MKI67,497,52,8.27910885312,6.34759230769,1.3042912102413544,0,0
MAP6D1,497,52,6.87343018109,6.37639615385,1.0779490507252378,0,0
GNMT,497,52,9.04473038229,8.41069807692,1.075384028718177,1,0
LPPR1,497,52,4.32900160966,3.42630961538,1.2634589676951893,11,0
LPXN,497,52,7.99502173038,7.76823076923,1.0291946735220356,0,0
TOX2,497,52,6.95080321932,7.07994038462,0.9817601338028067,0,0
MCC,497,52,8.56970744467,10.1805096154,0.8417758804252401,0,0
CAB39,497,52,11.3883907445,11.29695,1.008094286021165,0,0
D4S234E,497,52,6.9090056338,8.77614230769,0.7872485873146176,0,0
CKMT1A,497,52,6.88960362173,6.23434615385,1.1051044410615507,2,0
CKMT1B,497,52,8.38761891348,7.90004423077,1.0617179687187879,0,0
NOTCH1,497,52,9.66602012072,10.5542423077,0.9158421645937965,0,0
RPL3L,497,52,0.781367203219,1.12201346154,0.6963973517286819,322,37
ZNF841,497,52,8.34966519115,7.98468461538,1.0457100804030548,0,0
ANKHD1,497,52,10.6244808853,10.8463557692,0.9795438312517538,0,0
GNAT1,497,52,0.180555935614,0.245044230769,0.736829979824009,372,33
GNAT3,497,52,0.037814084507,0.151315384615,0.24990244450793006,467,42
GNAT2,497,52,1.02969537223,0.818401923077,1.2581780946482666,81,10
DEFA1B,497,52,0.32557444668,0.459301923077,0.7088462519360144,322,25
BCL2L15,497,52,3.1775806841,3.61219807692,0.8796806311384057,1,0
BCL2L14,497,52,5.52226961771,4.88493076923,1.1304703953001634,0,0
TTC16,497,52,1.89130482897,1.69770576923,1.114035696439197,13,1
BCL2L11,497,52,9.2974665996,9.32160769231,0.9974102007392965,0,0
BCL2L10,497,52,3.23105171026,2.76360769231,1.169142682318831,12,0
BCL2L13,497,52,10.4500354125,10.4141173077,1.0034489821577108,0,0
BCL2L12,497,52,8.25724366197,7.64254230769,1.0804315278256056,0,0
ESCO2,497,52,3.8320806841,3.24832115385,1.1797111500404687,1,0
ESCO1,497,52,8.95979778672,8.96655,0.9992469552637662,0,0
LOC729678,497,52,8.91395251509,9.02947115385,0.9872064889751152,0,0
SNORA16A,497,52,0.0629782696177,0.02865,2.1981944020141797,445,49
SNORA16B,497,52,0.0186414486922,0.0,n/a,483,52
NUP43,497,52,9.44994788732,9.33490769231,1.0123236564096985,1,0
CTU2,497,52,7.98111146881,7.76678461538,1.0275953131240074,0,0
SCARNA27,497,52,0.0025476861167,0.0,n/a,495,52
C22orf13,497,52,11.4771732394,11.3488192308,1.0113098998281156,0,0
CTU1,497,52,6.43609577465,5.37954423077,1.1964016835916185,0,0
C22orf15,497,52,1.59458712274,2.30507115385,0.6917734925777677,30,0
IL1R1,497,52,12.1696096579,12.4899076923,0.9743554522378678,0,0
SCARNA20,497,52,0.00957002012072,0.0,n/a,491,52
SCARNA21,497,52,0.167199597586,0.0574692307692,2.9093759451367553,394,47
SCEL,497,52,0.574654325956,1.21059230769,0.4746885655098615,238,13
MSX1,497,52,6.31431046278,5.56952115385,1.1337259143752736,0,0
MSX2,497,52,5.39699336016,6.22964230769,0.8663408095673174,2,0
EIF3F,497,52,11.5628796781,11.3077,1.0225668949537403,0,0
ADRM1,497,52,10.940862173,10.6816115385,1.0242707416987786,0,0
FAM27L,497,52,0.0,0.0,n/a,497,52
ZNF558,497,52,8.29462857143,8.29641730769,0.999784396541616,0,0
HSD11B1,497,52,5.75789376258,6.98230192308,0.8246411893970486,1,0
RPL3,497,52,15.994493159,15.7307076923,1.0167688238702077,0,0
CHD1,497,52,9.02891187123,9.26813461538,0.9741886847694079,0,0
OR2AT4,497,52,0.0268486921529,0.0176903846154,1.5176997412237314,477,50
ISYNA1,497,52,9.04803762575,10.1453096154,0.891844405816245,0,0
GTF2H3,497,52,7.44878229376,7.80685769231,0.9541332232944455,0,0
GTF2H2,497,52,6.56680020121,6.56925192308,0.9996267882708125,0,0
GTF2H1,497,52,9.49840120724,9.61683461538,0.9876847826880906,0,0
NCDN,497,52,10.3151275654,9.84399230769,1.047860181415612,0,0
GTF2H5,497,52,9.60383963783,9.59844807692,1.0005617117330508,1,0
GTF2H4,497,52,8.30866599598,8.23208653846,1.009302557396175,0,0
MAPKAP1,497,52,10.7643241449,10.8523019231,0.9918931689487345,0,0
CACNG1,497,52,2.76157102616,3.50032884615,0.7889461669269587,34,5
ALDH1B1,497,52,10.3680414487,10.7413884615,0.9652422017709211,0,0
VCX2,497,52,0.0299227364185,0.00994423076923,3.009054909616274,471,51
CACNG2,497,52,0.0873205231388,0.0639711538462,1.3649984077015833,440,48
COX7A2L,497,52,11.2323128773,10.9802,1.0229606817055779,0,0
DBX2,497,52,0.946718309859,1.40424807692,0.6741816673401184,126,8
PCDH9,497,52,4.84226639839,6.54799230769,0.739503983946629,1,0
DBX1,497,52,0.0220816901408,0.0287576923077,0.7678533417974746,475,50
MYEF2,497,52,9.20145694165,8.67482307692,1.0607083118649165,0,0
RPL38,497,52,12.8158243461,12.1145634615,1.0578857741564005,0,0
RPL39,497,52,9.30311891348,8.35071153846,1.1140510447083183,0,0
RPL36,497,52,13.8928853119,13.0173634615,1.0672580014316733,0,0
BAT2L2,497,52,11.4742963783,11.7913653846,0.9731100685965124,0,0
BAT2L1,497,52,12.2192150905,12.2082480769,1.000898328208198,0,0
MRP63,497,52,10.43641167,10.0761596154,1.0357529126558755,0,0
RPL32,497,52,14.4859251509,13.9364211538,1.039429347821311,0,0
PRKD1,497,52,9.88675754527,10.0090865385,0.9877782060610785,0,0
CACNG5,497,52,0.0307173038229,0.0520980769231,0.5896053297378304,475,48
TARBP2,497,52,8.94063299799,8.44325961538,1.0589077447881665,0,0
TARBP1,497,52,9.51404647887,8.63299807692,1.1020559015651008,0,0
CTTNBP2NL,497,52,9.46340865191,9.61557692308,0.9841748163024667,0,0
TSHZ1,497,52,9.58662414487,9.80192884615,0.978034455803144,0,0
SRCRB4D,497,52,4.32086297787,4.14976153846,1.0412316317021673,0,0
ATF5,497,52,10.4686889336,9.81223269231,1.0669018216219586,0,0
ATF4,497,52,12.9363305835,12.7166442308,1.0172754972731108,0,0
ATF7,497,52,10.3368344064,10.4535615385,0.9888337451696787,0,0
ATF6,497,52,10.0316722334,10.4839596154,0.9568591068091769,0,0
ATF1,497,52,8.65740422535,8.89185,0.9736336336479037,0,0
ATF3,497,52,10.1339780684,11.1776788462,0.9066263405749474,0,0
ATF2,497,52,8.39940945674,8.99387884615,0.9339028911127011,0,0
SMARCC2,497,52,11.5150939638,11.4673673077,1.0041619540745308,0,0
LOC642852,497,52,7.59702816901,7.67463076923,0.9898884255737995,0,0
SMARCC1,497,52,11.8115911469,11.5317038462,1.0242711141789158,0,0
PPAP2C,497,52,9.51150422535,9.64254038462,0.9864106185676609,0,0
LOC100133050,497,52,0.15876277666,0.146651923077,1.082582303245244,376,38
PPAP2A,497,52,13.2600309859,12.5673884615,1.0551142766452084,0,0
BUB1B,497,52,5.95934486922,4.21873269231,1.412591245726798,0,0
SUMO1,497,52,11.038850503,10.9460519231,1.0084778128765808,0,0
INVS,497,52,8.00420744467,8.04808076923,0.9945485978805658,0,0
CTTNBP2,497,52,5.87092756539,7.47055576923,0.7858756090909782,0,0
SUMO2,497,52,11.5438752515,11.4036576923,1.0122958407718559,0,0
PSPC1,497,52,9.6920362173,9.43934230769,1.0267702877355755,0,0
SUMO4,497,52,1.09274346076,0.866859615385,1.2605771930899676,66,7
TMCO6,497,52,7.54139738431,7.35463269231,1.0253941562837643,0,0
SNORA7B,497,52,2.98355070423,2.45830769231,1.2136604028703166,0,1
SFRS13A,497,52,10.3964593561,10.3458826923,1.004888578899772,0,0
KIAA0317,497,52,9.99854044266,9.66950961538,1.0340276643137951,0,0
SFRS13B,497,52,6.11629597586,5.73841923077,1.0658503204261789,1,0
